Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"Out of All Knowledge",Expanded (PC),Any,5,0.4000,0.0032,Unknown,0.17
"Out of All Knowledge",All Blocks (PC),Any,5,0.4000,0.0007,Unknown,0.08
"Morgul Hound",Expanded (PC),4,3,0.6667,0.0019,Unknown,0.10
"Morgul Hound",Expanded (PC),Any,3,0.6667,0.0019,Unknown,0.10
"Morgul Hound",Movie Block (PC),1,7,0.5714,0.0022,Unknown,0.09
"Morgul Hound",Movie Block (PC),2,11,0.9091,0.0035,Unknown,0.14
"Morgul Hound",Movie Block (PC),3,13,0.6923,0.0042,Unknown,0.16
"Morgul Hound",Movie Block (PC),4,6,0.1667,0.0019,Unknown,0.07
"Morgul Hound",Movie Block (PC),Any,37,0.6486,0.0118,Unknown,0.46
"Morgul Hound",All Blocks (PC),Any,40,0.6500,0.0056,Unknown,0.62
"Trusted Promise",Expanded (PC),1,2,1.0000,0.0013,Unknown,0.07
"Trusted Promise",Expanded (PC),Any,2,1.0000,0.0013,Unknown,0.07
"Trusted Promise",All Blocks (PC),Any,2,1.0000,0.0003,Unknown,0.03
"Release Them",Expanded (PC),2,7,0.5714,0.0045,Unknown,0.24
"Release Them",Expanded (PC),3,4,0.5000,0.0026,Unknown,0.14
"Release Them",Expanded (PC),Any,11,0.5455,0.0071,Unknown,0.38
"Release Them",All Blocks (PC),Any,11,0.5455,0.0015,Unknown,0.17
"Horribly Strong",Expanded (PC),1,1,1.0000,0.0006,Unknown,0.03
"Horribly Strong",Expanded (PC),2,14,0.4286,0.0090,Unknown,0.49
"Horribly Strong",Expanded (PC),3,3,0.6667,0.0019,Unknown,0.10
"Horribly Strong",Expanded (PC),4,1,1.0000,0.0006,Unknown,0.03
"Horribly Strong",Expanded (PC),Any,19,0.5263,0.0122,Unknown,0.66
"Horribly Strong",All Blocks (PC),Any,19,0.5263,0.0027,Unknown,0.29
"Time for Food",Expanded (PC),1,2,1.0000,0.0013,Unknown,0.07
"Time for Food",Expanded (PC),Any,2,1.0000,0.0013,Unknown,0.07
"Time for Food",All Blocks (PC),Any,2,1.0000,0.0003,Unknown,0.03
"No Safe Places",Expanded (PC),1,2,1.0000,0.0013,Unknown,0.07
"No Safe Places",Expanded (PC),Any,2,1.0000,0.0013,Unknown,0.07
"No Safe Places",Movie Block (PC),1,1,0.0000,0.0003,Unknown,0.01
"No Safe Places",Movie Block (PC),Any,1,0.0000,0.0003,Unknown,0.01
"No Safe Places",All Blocks (PC),Any,3,0.6667,0.0004,Unknown,0.05
"Never",Expanded (PC),1,2,1.0000,0.0013,Unknown,0.07
"Never",Expanded (PC),Any,2,1.0000,0.0013,Unknown,0.07
"Never",Movie Block (PC),2,1,1.0000,0.0003,Unknown,0.01
"Never",Movie Block (PC),3,3,0.0000,0.0010,Unknown,0.04
"Never",Movie Block (PC),4,1,0.0000,0.0003,Unknown,0.01
"Never",Movie Block (PC),Any,5,0.2000,0.0016,Unknown,0.06
"Never",All Blocks (PC),Any,7,0.4286,0.0010,Unknown,0.11
"•Kings' Legacy",Expanded (PC),1,14,0.0714,0.0090,Unknown,0.49
"•Kings' Legacy",Expanded (PC),2,18,0.5000,0.0116,Unknown,0.62
"•Kings' Legacy",Expanded (PC),Any,32,0.3125,0.0205,Unknown,1.11
"•Kings' Legacy",All Blocks (PC),Any,32,0.3125,0.0045,Unknown,0.50
"Orc Runner",Expanded (PC),2,4,0.0000,0.0026,Unknown,0.14
"Orc Runner",Expanded (PC),3,8,0.1250,0.0051,Unknown,0.28
"Orc Runner",Expanded (PC),4,1,0.0000,0.0006,Unknown,0.03
"Orc Runner",Expanded (PC),Any,13,0.0769,0.0083,Unknown,0.45
"Orc Runner",Movie Block (PC),2,11,0.2727,0.0035,Unknown,0.14
"Orc Runner",Movie Block (PC),4,3,0.0000,0.0010,Unknown,0.04
"Orc Runner",Movie Block (PC),Any,14,0.2143,0.0045,Unknown,0.17
"Orc Runner",All Blocks (PC),Any,27,0.1481,0.0038,Unknown,0.42
"Banners Blowing",Expanded (PC),2,17,0.4118,0.0109,Unknown,0.59
"Banners Blowing",Expanded (PC),3,8,0.2500,0.0051,Unknown,0.28
"Banners Blowing",Expanded (PC),4,13,0.3077,0.0083,Unknown,0.45
"Banners Blowing",Expanded (PC),Any,38,0.3421,0.0244,Unknown,1.32
"Banners Blowing",All Blocks (PC),Any,38,0.3421,0.0053,Unknown,0.59
"•Isildur, Sword-Bearer",Expanded (PC),1,19,0.3684,0.0122,Unknown,0.66
"•Isildur, Sword-Bearer",Expanded (PC),2,1,0.0000,0.0006,Unknown,0.03
"•Isildur, Sword-Bearer",Expanded (PC),Any,20,0.3500,0.0128,Unknown,0.69
"•Isildur, Sword-Bearer",All Blocks (PC),Any,20,0.3500,0.0028,Unknown,0.31
"Hamstrung",Expanded (PC),1,3,0.0000,0.0019,Unknown,0.10
"Hamstrung",Expanded (PC),2,20,0.3500,0.0128,Unknown,0.69
"Hamstrung",Expanded (PC),3,78,0.5641,0.0501,Unknown,2.71
"Hamstrung",Expanded (PC),4,2,0.0000,0.0013,Unknown,0.07
"Hamstrung",Expanded (PC),Any,103,0.4951,0.0661,Unknown,3.58
"Hamstrung",All Blocks (PC),Any,103,0.4951,0.0144,Unknown,1.60
"Surrendered Weapons",Expanded (PC),1,25,0.6000,0.0160,Unknown,0.87
"Surrendered Weapons",Expanded (PC),2,75,0.5467,0.0481,Unknown,2.60
"Surrendered Weapons",Expanded (PC),3,1,0.0000,0.0006,Unknown,0.03
"Surrendered Weapons",Expanded (PC),Any,101,0.5545,0.0648,Unknown,3.51
"Surrendered Weapons",All Blocks (PC),Any,101,0.5545,0.0141,Unknown,1.57
"Axeman of Harad",Expanded (PC),3,6,0.5000,0.0039,Unknown,0.21
"Axeman of Harad",Expanded (PC),Any,6,0.5000,0.0039,Unknown,0.21
"Axeman of Harad",All Blocks (PC),Any,6,0.5000,0.0008,Unknown,0.09
"Into the Caves",Expanded (PC),1,18,0.3889,0.0116,Unknown,0.62
"Into the Caves",Expanded (PC),2,2,0.5000,0.0013,Unknown,0.07
"Into the Caves",Expanded (PC),3,1,0.0000,0.0006,Unknown,0.03
"Into the Caves",Expanded (PC),Any,21,0.3810,0.0135,Unknown,0.73
"Into the Caves",All Blocks (PC),Any,21,0.3810,0.0029,Unknown,0.33
"Lying in Wait",Expanded (PC),1,1,0.0000,0.0006,Unknown,0.03
"Lying in Wait",Expanded (PC),2,12,0.5000,0.0077,Unknown,0.42
"Lying in Wait",Expanded (PC),3,1,0.0000,0.0006,Unknown,0.03
"Lying in Wait",Expanded (PC),Any,14,0.4286,0.0090,Unknown,0.49
"Lying in Wait",All Blocks (PC),Any,14,0.4286,0.0020,Unknown,0.22
"Detachment of Haradrim",Expanded (PC),1,5,0.6000,0.0032,Unknown,0.17
"Detachment of Haradrim",Expanded (PC),2,6,1.0000,0.0039,Unknown,0.21
"Detachment of Haradrim",Expanded (PC),3,6,0.5000,0.0039,Unknown,0.21
"Detachment of Haradrim",Expanded (PC),4,1,0.0000,0.0006,Unknown,0.03
"Detachment of Haradrim",Expanded (PC),Any,18,0.6667,0.0116,Unknown,0.62
"Detachment of Haradrim",All Blocks (PC),Any,18,0.6667,0.0025,Unknown,0.28
"Stragglers",Expanded (PC),1,5,0.6000,0.0032,Unknown,0.17
"Stragglers",Expanded (PC),2,1,0.0000,0.0006,Unknown,0.03
"Stragglers",Expanded (PC),3,10,0.5000,0.0064,Unknown,0.35
"Stragglers",Expanded (PC),4,7,0.4286,0.0045,Unknown,0.24
"Stragglers",Expanded (PC),Any,23,0.4783,0.0148,Unknown,0.80
"Stragglers",All Blocks (PC),Any,23,0.4783,0.0032,Unknown,0.36
"•Easterling Host",Expanded (PC),1,10,0.4000,0.0064,Unknown,0.35
"•Easterling Host",Expanded (PC),2,11,0.4545,0.0071,Unknown,0.38
"•Easterling Host",Expanded (PC),Any,21,0.4286,0.0135,Unknown,0.73
"•Easterling Host",All Blocks (PC),Any,21,0.4286,0.0029,Unknown,0.33
"Mustering for Battle",Expanded (PC),1,2,0.5000,0.0013,Unknown,0.07
"Mustering for Battle",Expanded (PC),2,6,0.5000,0.0039,Unknown,0.21
"Mustering for Battle",Expanded (PC),Any,8,0.5000,0.0051,Unknown,0.28
"Mustering for Battle",Movie Block (PC),1,1,1.0000,0.0003,Unknown,0.01
"Mustering for Battle",Movie Block (PC),2,3,0.3333,0.0010,Unknown,0.04
"Mustering for Battle",Movie Block (PC),Any,4,0.5000,0.0013,Unknown,0.05
"Mustering for Battle",All Blocks (PC),Any,12,0.5000,0.0017,Unknown,0.19
"Corsair Grappling Hook",Expanded (PC),1,2,0.0000,0.0013,Unknown,0.07
"Corsair Grappling Hook",Expanded (PC),2,6,0.5000,0.0039,Unknown,0.21
"Corsair Grappling Hook",Expanded (PC),3,4,0.5000,0.0026,Unknown,0.14
"Corsair Grappling Hook",Expanded (PC),Any,12,0.4167,0.0077,Unknown,0.42
"Corsair Grappling Hook",All Blocks (PC),Any,12,0.4167,0.0017,Unknown,0.19
"Fearsome Dunlending",Expanded (PC),2,6,0.5000,0.0039,Unknown,0.21
"Fearsome Dunlending",Expanded (PC),Any,6,0.5000,0.0039,Unknown,0.21
"Fearsome Dunlending",All Blocks (PC),Any,6,0.5000,0.0008,Unknown,0.09
"Invading Haradrim",Expanded (PC),1,6,0.5000,0.0039,Unknown,0.21
"Invading Haradrim",Expanded (PC),3,5,1.0000,0.0032,Unknown,0.17
"Invading Haradrim",Expanded (PC),4,3,0.3333,0.0019,Unknown,0.10
"Invading Haradrim",Expanded (PC),Any,14,0.6429,0.0090,Unknown,0.49
"Invading Haradrim",All Blocks (PC),Any,14,0.6429,0.0020,Unknown,0.22
"His Golden Shield",Expanded (PC),2,6,0.1667,0.0039,Unknown,0.21
"His Golden Shield",Expanded (PC),3,6,0.5000,0.0039,Unknown,0.21
"His Golden Shield",Expanded (PC),Any,12,0.3333,0.0077,Unknown,0.42
"His Golden Shield",All Blocks (PC),Any,12,0.3333,0.0017,Unknown,0.19
"Knights of His House",Expanded (PC),3,10,0.4000,0.0064,Unknown,0.35
"Knights of His House",Expanded (PC),Any,10,0.4000,0.0064,Unknown,0.35
"Knights of His House",All Blocks (PC),Any,10,0.4000,0.0014,Unknown,0.16
"Corrupted Spy",Expanded (PC),1,4,0.5000,0.0026,Unknown,0.14
"Corrupted Spy",Expanded (PC),2,7,0.4286,0.0045,Unknown,0.24
"Corrupted Spy",Expanded (PC),3,1,0.0000,0.0006,Unknown,0.03
"Corrupted Spy",Expanded (PC),4,4,0.0000,0.0026,Unknown,0.14
"Corrupted Spy",Expanded (PC),Any,16,0.3125,0.0103,Unknown,0.56
"Corrupted Spy",All Blocks (PC),Any,16,0.3125,0.0022,Unknown,0.25
"Dunlending Zealot",Expanded (PC),2,6,0.5000,0.0039,Unknown,0.21
"Dunlending Zealot",Expanded (PC),Any,6,0.5000,0.0039,Unknown,0.21
"Dunlending Zealot",All Blocks (PC),Any,6,0.5000,0.0008,Unknown,0.09
"Squad of Haradrim",Expanded (PC),1,6,0.5000,0.0039,Unknown,0.21
"Squad of Haradrim",Expanded (PC),Any,6,0.5000,0.0039,Unknown,0.21
"Squad of Haradrim",All Blocks (PC),Any,6,0.5000,0.0008,Unknown,0.09
"Frenzied Dunlending",Expanded (PC),2,7,0.4286,0.0045,Unknown,0.24
"Frenzied Dunlending",Expanded (PC),Any,7,0.4286,0.0045,Unknown,0.24
"Frenzied Dunlending",All Blocks (PC),Any,7,0.4286,0.0010,Unknown,0.11
"•Ecglaf, Courageous Farmer",Expanded (PC),1,19,0.3684,0.0122,Unknown,0.66
"•Ecglaf, Courageous Farmer",Expanded (PC),Any,19,0.3684,0.0122,Unknown,0.66
"•Ecglaf, Courageous Farmer",All Blocks (PC),Any,19,0.3684,0.0027,Unknown,0.29
"Man of Bree",Expanded (PC),2,4,0.5000,0.0026,Unknown,0.14
"Man of Bree",Expanded (PC),3,11,0.4545,0.0071,Unknown,0.38
"Man of Bree",Expanded (PC),4,4,0.2500,0.0026,Unknown,0.14
"Man of Bree",Expanded (PC),Any,19,0.4211,0.0122,Unknown,0.66
"Man of Bree",All Blocks (PC),Any,19,0.4211,0.0027,Unknown,0.29
"News From the Mark",Expanded (PC),1,11,0.3636,0.0071,Unknown,0.38
"News From the Mark",Expanded (PC),2,1,0.0000,0.0006,Unknown,0.03
"News From the Mark",Expanded (PC),Any,12,0.3333,0.0077,Unknown,0.42
"News From the Mark",All Blocks (PC),Any,12,0.3333,0.0017,Unknown,0.19
"Strange-looking Men",Expanded (PC),1,14,0.5000,0.0090,Unknown,0.49
"Strange-looking Men",Expanded (PC),2,4,0.5000,0.0026,Unknown,0.14
"Strange-looking Men",Expanded (PC),Any,18,0.5000,0.0116,Unknown,0.62
"Strange-looking Men",All Blocks (PC),Any,18,0.5000,0.0025,Unknown,0.28
"•Eowyn, Lady of the Mark",Expanded (PC),1,11,0.4545,0.0071,Unknown,0.38
"•Eowyn, Lady of the Mark",Expanded (PC),Any,11,0.4545,0.0071,Unknown,0.38
"•Eowyn, Lady of the Mark",All Blocks (PC),Any,11,0.4545,0.0015,Unknown,0.17
"Trail of Terror",Expanded (PC),1,6,0.5000,0.0039,Unknown,0.21
"Trail of Terror",Expanded (PC),Any,6,0.5000,0.0039,Unknown,0.21
"Trail of Terror",All Blocks (PC),Any,6,0.5000,0.0008,Unknown,0.09
"•Eowyn's Shield",Expanded (PC),1,6,0.5000,0.0039,Unknown,0.21
"•Eowyn's Shield",Expanded (PC),Any,6,0.5000,0.0039,Unknown,0.21
"•Eowyn's Shield",Movie Block (PC),1,3,1.0000,0.0010,Unknown,0.04
"•Eowyn's Shield",Movie Block (PC),2,1,0.0000,0.0003,Unknown,0.01
"•Eowyn's Shield",Movie Block (PC),Any,4,0.7500,0.0013,Unknown,0.05
"•Eowyn's Shield",All Blocks (PC),Any,10,0.6000,0.0014,Unknown,0.16
"Cast From the Hall",Expanded (PC),1,7,0.4286,0.0045,Unknown,0.24
"Cast From the Hall",Expanded (PC),2,7,0.2857,0.0045,Unknown,0.24
"Cast From the Hall",Expanded (PC),Any,14,0.3571,0.0090,Unknown,0.49
"Cast From the Hall",All Blocks (PC),Any,14,0.3571,0.0020,Unknown,0.22
"Cast It Into the Fire",Expanded (PC),1,2,1.0000,0.0013,Unknown,0.07
"Cast It Into the Fire",Expanded (PC),2,3,0.0000,0.0019,Unknown,0.10
"Cast It Into the Fire",Expanded (PC),3,9,0.6667,0.0058,Unknown,0.31
"Cast It Into the Fire",Expanded (PC),Any,14,0.5714,0.0090,Unknown,0.49
"Cast It Into the Fire",Movie Block (PC),3,1,1.0000,0.0003,Unknown,0.01
"Cast It Into the Fire",Movie Block (PC),4,3,0.0000,0.0010,Unknown,0.04
"Cast It Into the Fire",Movie Block (PC),Any,4,0.2500,0.0013,Unknown,0.05
"Cast It Into the Fire",Fellowship Block (PC),1,3,0.0000,0.0012,Unknown,0.02
"Cast It Into the Fire",Fellowship Block (PC),Any,3,0.0000,0.0012,Unknown,0.02
"Cast It Into the Fire",All Blocks (PC),Any,21,0.4286,0.0029,Unknown,0.33
"•Hope Comes",Expanded (PC),1,3,0.3333,0.0019,Unknown,0.10
"•Hope Comes",Expanded (PC),2,2,0.0000,0.0013,Unknown,0.07
"•Hope Comes",Expanded (PC),Any,5,0.2000,0.0032,Unknown,0.17
"•Hope Comes",Movie Block (PC),1,8,0.2500,0.0026,Unknown,0.10
"•Hope Comes",Movie Block (PC),Any,8,0.2500,0.0026,Unknown,0.10
"•Hope Comes",All Blocks (PC),Any,13,0.2308,0.0018,Unknown,0.20
"Shingle in a Storm",Expanded (PC),1,2,1.0000,0.0013,Unknown,0.07
"Shingle in a Storm",Expanded (PC),2,1,1.0000,0.0006,Unknown,0.03
"Shingle in a Storm",Expanded (PC),4,1,0.0000,0.0006,Unknown,0.03
"Shingle in a Storm",Expanded (PC),Any,4,0.7500,0.0026,Unknown,0.14
"Shingle in a Storm",All Blocks (PC),Any,4,0.7500,0.0006,Unknown,0.06
"•Lurtz, Halfling Hunter",Expanded (PC),1,3,1.0000,0.0019,Unknown,0.10
"•Lurtz, Halfling Hunter",Expanded (PC),2,1,0.0000,0.0006,Unknown,0.03
"•Lurtz, Halfling Hunter",Expanded (PC),Any,4,0.7500,0.0026,Unknown,0.14
"•Lurtz, Halfling Hunter",All Blocks (PC),Any,4,0.7500,0.0006,Unknown,0.06
"Tempest of War",Expanded (PC),1,6,0.5000,0.0039,Unknown,0.21
"Tempest of War",Expanded (PC),2,2,0.5000,0.0013,Unknown,0.07
"Tempest of War",Expanded (PC),Any,8,0.5000,0.0051,Unknown,0.28
"Tempest of War",All Blocks (PC),Any,8,0.5000,0.0011,Unknown,0.12
"Vigilant Uruk",Expanded (PC),3,6,0.8333,0.0039,Unknown,0.21
"Vigilant Uruk",Expanded (PC),4,3,0.6667,0.0019,Unknown,0.10
"Vigilant Uruk",Expanded (PC),Any,9,0.7778,0.0058,Unknown,0.31
"Vigilant Uruk",All Blocks (PC),Any,9,0.7778,0.0013,Unknown,0.14
"Swarming Uruk",Expanded (PC),3,1,1.0000,0.0006,Unknown,0.03
"Swarming Uruk",Expanded (PC),Any,1,1.0000,0.0006,Unknown,0.03
"Swarming Uruk",All Blocks (PC),Any,1,1.0000,0.0001,Unknown,0.02
"•Legolas, Companion of the Ring",Expanded (PC),1,1,1.0000,0.0006,Unknown,0.03
"•Legolas, Companion of the Ring",Expanded (PC),Any,1,1.0000,0.0006,Unknown,0.03
"•Legolas, Companion of the Ring",All Blocks (PC),Any,1,1.0000,0.0001,Unknown,0.02
"•Sam's Pack",Expanded (PC),1,1,0.0000,0.0006,Unknown,0.03
"•Sam's Pack",Expanded (PC),Any,1,0.0000,0.0006,Unknown,0.03
"•Sam's Pack",Movie Block (PC),1,12,0.0000,0.0038,Unknown,0.15
"•Sam's Pack",Movie Block (PC),Any,12,0.0000,0.0038,Unknown,0.15
"•Sam's Pack",All Blocks (PC),Any,13,0.0000,0.0018,Unknown,0.20
"Rabbit Stew",Expanded (PC),1,4,0.2500,0.0026,Unknown,0.14
"Rabbit Stew",Expanded (PC),2,7,0.2857,0.0045,Unknown,0.24
"Rabbit Stew",Expanded (PC),Any,11,0.2727,0.0071,Unknown,0.38
"Rabbit Stew",All Blocks (PC),Any,11,0.2727,0.0015,Unknown,0.17
"•Ulaire Attea, Black Predator",Expanded (PC),1,2,0.0000,0.0013,Unknown,0.07
"•Ulaire Attea, Black Predator",Expanded (PC),2,2,0.0000,0.0013,Unknown,0.07
"•Ulaire Attea, Black Predator",Expanded (PC),3,4,0.5000,0.0026,Unknown,0.14
"•Ulaire Attea, Black Predator",Expanded (PC),4,2,0.0000,0.0013,Unknown,0.07
"•Ulaire Attea, Black Predator",Expanded (PC),Any,10,0.2000,0.0064,Unknown,0.35
"•Ulaire Attea, Black Predator",All Blocks (PC),Any,10,0.2000,0.0014,Unknown,0.16
"Dark Fell About Him",Expanded (PC),1,7,0.1429,0.0045,Unknown,0.24
"Dark Fell About Him",Expanded (PC),4,2,0.0000,0.0013,Unknown,0.07
"Dark Fell About Him",Expanded (PC),Any,9,0.1111,0.0058,Unknown,0.31
"Dark Fell About Him",All Blocks (PC),Any,9,0.1111,0.0013,Unknown,0.14
"Make a Run For It",Expanded (PC),1,1,0.0000,0.0006,Unknown,0.03
"Make a Run For It",Expanded (PC),Any,1,0.0000,0.0006,Unknown,0.03
"Make a Run For It",All Blocks (PC),Any,1,0.0000,0.0001,Unknown,0.02
"New Chapter",Expanded (PC),1,6,0.3333,0.0039,Unknown,0.21
"New Chapter",Expanded (PC),2,3,0.3333,0.0019,Unknown,0.10
"New Chapter",Expanded (PC),Any,9,0.3333,0.0058,Unknown,0.31
"New Chapter",All Blocks (PC),Any,9,0.3333,0.0013,Unknown,0.14
"•Ulaire Lemenya, Dark Enemy",Expanded (PC),3,2,0.0000,0.0013,Unknown,0.07
"•Ulaire Lemenya, Dark Enemy",Expanded (PC),4,2,0.0000,0.0013,Unknown,0.07
"•Ulaire Lemenya, Dark Enemy",Expanded (PC),Any,4,0.0000,0.0026,Unknown,0.14
"•Ulaire Lemenya, Dark Enemy",All Blocks (PC),Any,4,0.0000,0.0006,Unknown,0.06
"Enemy Without Number",Expanded (PC),1,1,0.0000,0.0006,Unknown,0.03
"Enemy Without Number",Expanded (PC),2,5,1.0000,0.0032,Unknown,0.17
"Enemy Without Number",Expanded (PC),Any,6,0.8333,0.0039,Unknown,0.21
"Enemy Without Number",All Blocks (PC),Any,6,0.8333,0.0008,Unknown,0.09
"Entranced Uruk",Expanded (PC),1,5,1.0000,0.0032,Unknown,0.17
"Entranced Uruk",Expanded (PC),3,1,0.0000,0.0006,Unknown,0.03
"Entranced Uruk",Expanded (PC),Any,6,0.8333,0.0039,Unknown,0.21
"Entranced Uruk",All Blocks (PC),Any,6,0.8333,0.0008,Unknown,0.09
"•Signs of War",Expanded (PC),1,7,0.8571,0.0045,Unknown,0.24
"•Signs of War",Expanded (PC),Any,7,0.8571,0.0045,Unknown,0.24
"•Signs of War",All Blocks (PC),Any,7,0.8571,0.0010,Unknown,0.11
"Pursuing Uruk",Expanded (PC),1,5,1.0000,0.0032,Unknown,0.17
"Pursuing Uruk",Expanded (PC),4,6,0.3333,0.0039,Unknown,0.21
"Pursuing Uruk",Expanded (PC),Any,11,0.6364,0.0071,Unknown,0.38
"Pursuing Uruk",All Blocks (PC),Any,11,0.6364,0.0015,Unknown,0.17
"•Boromir, Doomed Heir",Expanded (PC),1,6,1.0000,0.0039,Unknown,0.21
"•Boromir, Doomed Heir",Expanded (PC),Any,6,1.0000,0.0039,Unknown,0.21
"•Boromir, Doomed Heir",All Blocks (PC),Any,6,1.0000,0.0008,Unknown,0.09
"Guarded City",Expanded (PC),1,11,0.4545,0.0071,Unknown,0.38
"Guarded City",Expanded (PC),2,5,1.0000,0.0032,Unknown,0.17
"Guarded City",Expanded (PC),Any,16,0.6250,0.0103,Unknown,0.56
"Guarded City",All Blocks (PC),Any,16,0.6250,0.0022,Unknown,0.25
"Crushing Uruk",Expanded (PC),1,1,1.0000,0.0006,Unknown,0.03
"Crushing Uruk",Expanded (PC),2,6,0.8333,0.0039,Unknown,0.21
"Crushing Uruk",Expanded (PC),3,1,1.0000,0.0006,Unknown,0.03
"Crushing Uruk",Expanded (PC),Any,8,0.8750,0.0051,Unknown,0.28
"Crushing Uruk",All Blocks (PC),Any,8,0.8750,0.0011,Unknown,0.12
"Enraged Southron",Expanded (PC),1,8,0.7500,0.0051,Unknown,0.28
"Enraged Southron",Expanded (PC),Any,8,0.7500,0.0051,Unknown,0.28
"Enraged Southron",All Blocks (PC),Any,8,0.7500,0.0011,Unknown,0.12
"Dark Alliance",Expanded (PC),1,5,1.0000,0.0032,Unknown,0.17
"Dark Alliance",Expanded (PC),2,1,1.0000,0.0006,Unknown,0.03
"Dark Alliance",Expanded (PC),Any,6,1.0000,0.0039,Unknown,0.21
"Dark Alliance",All Blocks (PC),Any,6,1.0000,0.0008,Unknown,0.09
"White Hand Scout",Expanded (PC),2,14,0.6429,0.0090,Unknown,0.49
"White Hand Scout",Expanded (PC),3,10,0.7000,0.0064,Unknown,0.35
"White Hand Scout",Expanded (PC),4,15,0.2667,0.0096,Unknown,0.52
"White Hand Scout",Expanded (PC),Any,39,0.5128,0.0250,Unknown,1.35
"White Hand Scout",All Blocks (PC),Any,39,0.5128,0.0054,Unknown,0.61
"White Hand Traveler",Expanded (PC),1,3,0.0000,0.0019,Unknown,0.10
"White Hand Traveler",Expanded (PC),4,5,1.0000,0.0032,Unknown,0.17
"White Hand Traveler",Expanded (PC),Any,8,0.6250,0.0051,Unknown,0.28
"White Hand Traveler",All Blocks (PC),Any,8,0.6250,0.0011,Unknown,0.12
"Sentinel Uruk",Expanded (PC),2,10,0.7000,0.0064,Unknown,0.35
"Sentinel Uruk",Expanded (PC),3,1,1.0000,0.0006,Unknown,0.03
"Sentinel Uruk",Expanded (PC),4,1,0.0000,0.0006,Unknown,0.03
"Sentinel Uruk",Expanded (PC),Any,12,0.6667,0.0077,Unknown,0.42
"Sentinel Uruk",All Blocks (PC),Any,12,0.6667,0.0017,Unknown,0.19
"Northern Pelennor",Expanded (PC),Site,26,0.5000,0.0167,1.34,1.34
"Northern Pelennor",All Blocks (PC),Site,26,0.5000,0.0036,0.68,0.68
"Orthanc Warrior",Expanded (PC),2,4,0.2500,0.0026,Unknown,0.14
"Orthanc Warrior",Expanded (PC),3,7,0.5714,0.0045,Unknown,0.24
"Orthanc Warrior",Expanded (PC),4,9,0.4444,0.0058,Unknown,0.31
"Orthanc Warrior",Expanded (PC),Any,20,0.4500,0.0128,Unknown,0.69
"Orthanc Warrior",Movie Block (PC),4,1,1.0000,0.0003,Unknown,0.01
"Orthanc Warrior",Movie Block (PC),Any,1,1.0000,0.0003,Unknown,0.01
"Orthanc Warrior",All Blocks (PC),Any,21,0.4762,0.0029,Unknown,0.33
"•Gimli's Battle Axe, Vicious Weapon",Expanded (PC),1,15,0.4667,0.0096,Unknown,0.52
"•Gimli's Battle Axe, Vicious Weapon",Expanded (PC),Any,15,0.4667,0.0096,Unknown,0.52
"•Gimli's Battle Axe, Vicious Weapon",All Blocks (PC),Any,15,0.4667,0.0021,Unknown,0.23
"•Gimli, Counter of Foes",Expanded (PC),1,4,0.2500,0.0026,Unknown,0.14
"•Gimli, Counter of Foes",Expanded (PC),Any,4,0.2500,0.0026,Unknown,0.14
"•Gimli, Counter of Foes",Movie Block (PC),1,2,0.0000,0.0006,Unknown,0.02
"•Gimli, Counter of Foes",Movie Block (PC),2,2,0.0000,0.0006,Unknown,0.02
"•Gimli, Counter of Foes",Movie Block (PC),Any,4,0.0000,0.0013,Unknown,0.05
"•Gimli, Counter of Foes",All Blocks (PC),Any,8,0.1250,0.0011,Unknown,0.12
"Elven Guardian",Expanded (PC),1,1,1.0000,0.0006,Unknown,0.03
"Elven Guardian",Expanded (PC),3,1,1.0000,0.0006,Unknown,0.03
"Elven Guardian",Expanded (PC),4,6,0.1667,0.0039,Unknown,0.21
"Elven Guardian",Expanded (PC),Any,8,0.3750,0.0051,Unknown,0.28
"Elven Guardian",All Blocks (PC),Any,8,0.3750,0.0011,Unknown,0.12
"•Ancient Blade",Expanded (PC),1,2,0.0000,0.0013,Unknown,0.07
"•Ancient Blade",Expanded (PC),Any,2,0.0000,0.0013,Unknown,0.07
"•Ancient Blade",Movie Block (PC),1,2,0.5000,0.0006,Unknown,0.02
"•Ancient Blade",Movie Block (PC),3,1,0.0000,0.0003,Unknown,0.01
"•Ancient Blade",Movie Block (PC),Any,3,0.3333,0.0010,Unknown,0.04
"•Ancient Blade",All Blocks (PC),Any,5,0.2000,0.0007,Unknown,0.08
"Wolves of Isengard",Expanded (PC),4,1,0.0000,0.0006,Unknown,0.03
"Wolves of Isengard",Expanded (PC),Any,1,0.0000,0.0006,Unknown,0.03
"Wolves of Isengard",Movie Block (PC),1,1,0.0000,0.0003,Unknown,0.01
"Wolves of Isengard",Movie Block (PC),2,1,1.0000,0.0003,Unknown,0.01
"Wolves of Isengard",Movie Block (PC),Any,2,0.5000,0.0006,Unknown,0.02
"Wolves of Isengard",All Blocks (PC),Any,3,0.3333,0.0004,Unknown,0.05
"•Saruman, Master of Foul Folk",Expanded (PC),4,1,0.0000,0.0006,Unknown,0.03
"•Saruman, Master of Foul Folk",Expanded (PC),Any,1,0.0000,0.0006,Unknown,0.03
"•Saruman, Master of Foul Folk",Movie Block (PC),1,1,0.0000,0.0003,Unknown,0.01
"•Saruman, Master of Foul Folk",Movie Block (PC),2,1,1.0000,0.0003,Unknown,0.01
