Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"Isengard Smith",Fellowship Block (PC),3,4,0.5000,0.0417,Unknown,0.38
"Isengard Smith",Fellowship Block (PC),Any,5,0.4000,0.0521,Unknown,0.48
"Isengard Smith",All Blocks (PC),Any,14,0.4286,0.0345,Unknown,1.76
"Isengard Warrior",Movie Block (PC),2,2,0.5000,0.0072,Unknown,0.17
"Isengard Warrior",Movie Block (PC),3,6,0.5000,0.0216,Unknown,0.52
"Isengard Warrior",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"Isengard Warrior",Movie Block (PC),Any,9,0.4444,0.0324,Unknown,0.79
"Isengard Warrior",Fellowship Block (PC),3,4,0.5000,0.0417,Unknown,0.38
"Isengard Warrior",Fellowship Block (PC),4,1,0.0000,0.0104,Unknown,0.10
"Isengard Warrior",Fellowship Block (PC),Any,5,0.4000,0.0521,Unknown,0.48
"Isengard Warrior",All Blocks (PC),Any,14,0.4286,0.0345,Unknown,1.76
"Isengard Shaman",Movie Block (PC),3,6,0.5000,0.0216,Unknown,0.52
"Isengard Shaman",Movie Block (PC),4,2,0.5000,0.0072,Unknown,0.17
"Isengard Shaman",Movie Block (PC),Any,8,0.5000,0.0288,Unknown,0.70
"Isengard Shaman",Fellowship Block (PC),4,3,0.6667,0.0313,Unknown,0.29
"Isengard Shaman",Fellowship Block (PC),Any,3,0.6667,0.0313,Unknown,0.29
"Isengard Shaman",All Blocks (PC),Any,11,0.5455,0.0271,Unknown,1.38
"Isengard Axe",Movie Block (PC),3,2,0.5000,0.0072,Unknown,0.17
"Isengard Axe",Movie Block (PC),4,4,0.2500,0.0144,Unknown,0.35
"Isengard Axe",Movie Block (PC),Any,6,0.3333,0.0216,Unknown,0.52
"Isengard Axe",All Blocks (PC),Any,6,0.3333,0.0148,Unknown,0.75
"•Legolas, Fearless Marksman",Movie Block (PC),1,1,1.0000,0.0036,Unknown,0.09
"•Legolas, Fearless Marksman",Movie Block (PC),Any,1,1.0000,0.0036,Unknown,0.09
"•Legolas, Fearless Marksman",All Blocks (PC),Any,1,1.0000,0.0025,Unknown,0.13
"Westfarthing",Fellowship Block (PC),Site,6,0.3333,0.0625,3.70,3.70
"Westfarthing",All Blocks (PC),Site,6,0.3333,0.0148,2.43,2.43
"Moria Crossroads",Fellowship Block (PC),Site,10,0.8000,0.1042,6.17,6.17
"Moria Crossroads",All Blocks (PC),Site,10,0.8000,0.0246,4.03,4.03
"Guided by One Purpose",Fellowship Block (PC),4,2,0.5000,0.0208,Unknown,0.19
"Guided by One Purpose",Fellowship Block (PC),Any,2,0.5000,0.0208,Unknown,0.19
"Guided by One Purpose",All Blocks (PC),Any,2,0.5000,0.0049,Unknown,0.25
"•Frodo's Pipe",Fellowship Block (PC),1,1,0.0000,0.0104,Unknown,0.10
"•Frodo's Pipe",Fellowship Block (PC),2,1,0.0000,0.0104,Unknown,0.10
"•Frodo's Pipe",Fellowship Block (PC),Any,2,0.0000,0.0208,Unknown,0.19
"•Frodo's Pipe",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"•Frodo's Pipe",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"•Frodo's Pipe",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"Old Toby",Fellowship Block (PC),3,1,0.0000,0.0104,Unknown,0.10
"Old Toby",Fellowship Block (PC),4,1,0.0000,0.0104,Unknown,0.10
"Old Toby",Fellowship Block (PC),Any,2,0.0000,0.0208,Unknown,0.19
"Old Toby",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"Old Toby",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Old Toby",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"Longbottom Leaf",Fellowship Block (PC),1,1,0.0000,0.0104,Unknown,0.10
"Longbottom Leaf",Fellowship Block (PC),4,1,0.0000,0.0104,Unknown,0.10
"Longbottom Leaf",Fellowship Block (PC),Any,2,0.0000,0.0208,Unknown,0.19
"Longbottom Leaf",Movie Block (PC),1,1,0.0000,0.0036,Unknown,0.09
"Longbottom Leaf",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Longbottom Leaf",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"•Gandalf's Pipe",Fellowship Block (PC),1,1,0.0000,0.0104,Unknown,0.10
"•Gandalf's Pipe",Fellowship Block (PC),2,1,0.0000,0.0104,Unknown,0.10
"•Gandalf's Pipe",Fellowship Block (PC),Any,2,0.0000,0.0208,Unknown,0.19
"•Gandalf's Pipe",Movie Block (PC),1,1,0.0000,0.0036,Unknown,0.09
"•Gandalf's Pipe",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"•Gandalf's Pipe",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"•Aragorn's Pipe",Fellowship Block (PC),1,1,0.0000,0.0104,Unknown,0.10
"•Aragorn's Pipe",Fellowship Block (PC),2,1,0.0000,0.0104,Unknown,0.10
"•Aragorn's Pipe",Fellowship Block (PC),Any,2,0.0000,0.0208,Unknown,0.19
"•Aragorn's Pipe",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"•Aragorn's Pipe",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"•Aragorn's Pipe",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"All Veils Removed",Fellowship Block (PC),1,10,0.4000,0.1042,Unknown,0.96
"All Veils Removed",Fellowship Block (PC),2,1,0.0000,0.0104,Unknown,0.10
"All Veils Removed",Fellowship Block (PC),Any,11,0.3636,0.1146,Unknown,1.06
"All Veils Removed",All Blocks (PC),Any,11,0.3636,0.0271,Unknown,1.38
"•Arwen, Echo of Luthien",Movie Block (PC),1,3,0.3333,0.0108,Unknown,0.26
"•Arwen, Echo of Luthien",Movie Block (PC),Any,3,0.3333,0.0108,Unknown,0.26
"•Arwen, Echo of Luthien",All Blocks (PC),Any,3,0.3333,0.0074,Unknown,0.38
"•Ulaire Nertea, Winged Hunter",Movie Block (PC),1,1,1.0000,0.0036,Unknown,0.09
"•Ulaire Nertea, Winged Hunter",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"•Ulaire Nertea, Winged Hunter",Movie Block (PC),Any,2,0.5000,0.0072,Unknown,0.17
"•Ulaire Nertea, Winged Hunter",All Blocks (PC),Any,2,0.5000,0.0049,Unknown,0.25
"Walks in Twilight",Movie Block (PC),1,7,0.5714,0.0252,Unknown,0.61
"Walks in Twilight",Movie Block (PC),Any,7,0.5714,0.0252,Unknown,0.61
"Walks in Twilight",Fellowship Block (PC),2,1,1.0000,0.0104,Unknown,0.10
"Walks in Twilight",Fellowship Block (PC),Any,1,1.0000,0.0104,Unknown,0.10
"Walks in Twilight",All Blocks (PC),Any,8,0.6250,0.0197,Unknown,1.01
"Their Eyes Fell Upon Him",Movie Block (PC),4,1,1.0000,0.0036,Unknown,0.09
"Their Eyes Fell Upon Him",Movie Block (PC),Any,1,1.0000,0.0036,Unknown,0.09
"Their Eyes Fell Upon Him",Fellowship Block (PC),1,11,0.4545,0.1146,Unknown,1.06
"Their Eyes Fell Upon Him",Fellowship Block (PC),Any,11,0.4545,0.1146,Unknown,1.06
"Their Eyes Fell Upon Him",All Blocks (PC),Any,12,0.5000,0.0296,Unknown,1.51
"Gwaihir, Lord of Eagles",Movie Block (PC),1,1,1.0000,0.0036,Unknown,0.09
"Gwaihir, Lord of Eagles",Movie Block (PC),Any,1,1.0000,0.0036,Unknown,0.09
"Gwaihir, Lord of Eagles",Fellowship Block (PC),1,2,0.5000,0.0208,Unknown,0.19
"Gwaihir, Lord of Eagles",Fellowship Block (PC),Any,2,0.5000,0.0208,Unknown,0.19
"Gwaihir, Lord of Eagles",All Blocks (PC),Any,3,0.6667,0.0074,Unknown,0.38
"Three for the Elven-Kings",Movie Block (PC),2,5,0.2000,0.0180,Unknown,0.44
"Three for the Elven-Kings",Movie Block (PC),Any,5,0.2000,0.0180,Unknown,0.44
"Three for the Elven-Kings",Fellowship Block (PC),1,2,1.0000,0.0208,Unknown,0.19
"Three for the Elven-Kings",Fellowship Block (PC),Any,2,1.0000,0.0208,Unknown,0.19
"Three for the Elven-Kings",All Blocks (PC),Any,7,0.4286,0.0172,Unknown,0.88
"The Number Must Be Few",Movie Block (PC),1,1,0.0000,0.0036,Unknown,0.09
"The Number Must Be Few",Movie Block (PC),4,1,1.0000,0.0036,Unknown,0.09
"The Number Must Be Few",Movie Block (PC),Any,2,0.5000,0.0072,Unknown,0.17
"The Number Must Be Few",All Blocks (PC),Any,2,0.5000,0.0049,Unknown,0.25
"•Merry, Learned Guide",Movie Block (PC),1,2,0.5000,0.0072,Unknown,0.17
"•Merry, Learned Guide",Movie Block (PC),Any,2,0.5000,0.0072,Unknown,0.17
"•Merry, Learned Guide",All Blocks (PC),Any,2,0.5000,0.0049,Unknown,0.25
"•Quickbeam, Bregalad",Movie Block (PC),1,2,0.5000,0.0072,Unknown,0.17
"•Quickbeam, Bregalad",Movie Block (PC),Any,2,0.5000,0.0072,Unknown,0.17
"•Quickbeam, Bregalad",Expanded (PC),1,3,0.6667,0.0938,Unknown,1.38
"•Quickbeam, Bregalad",Expanded (PC),Any,3,0.6667,0.0938,Unknown,1.38
"•Quickbeam, Bregalad",All Blocks (PC),Any,5,0.6000,0.0123,Unknown,0.63
"•Pippin, Wearer of Black and Silver",Movie Block (PC),1,2,0.5000,0.0072,Unknown,0.17
"•Pippin, Wearer of Black and Silver",Movie Block (PC),Any,2,0.5000,0.0072,Unknown,0.17
"•Pippin, Wearer of Black and Silver",All Blocks (PC),Any,2,0.5000,0.0049,Unknown,0.25
"•Sharku, Vile Marauder",Movie Block (PC),1,1,1.0000,0.0036,Unknown,0.09
"•Sharku, Vile Marauder",Movie Block (PC),Any,1,1.0000,0.0036,Unknown,0.09
"•Sharku, Vile Marauder",All Blocks (PC),Any,1,1.0000,0.0025,Unknown,0.13
"Goblin Man",Movie Block (PC),1,1,1.0000,0.0036,Unknown,0.09
"Goblin Man",Movie Block (PC),4,1,1.0000,0.0036,Unknown,0.09
"Goblin Man",Movie Block (PC),Any,2,1.0000,0.0072,Unknown,0.17
"Goblin Man",All Blocks (PC),Any,2,1.0000,0.0049,Unknown,0.25
"Isengard Forger",Movie Block (PC),4,2,0.5000,0.0072,Unknown,0.17
"Isengard Forger",Movie Block (PC),Any,2,0.5000,0.0072,Unknown,0.17
"Isengard Forger",Fellowship Block (PC),3,1,0.0000,0.0104,Unknown,0.10
"Isengard Forger",Fellowship Block (PC),Any,1,0.0000,0.0104,Unknown,0.10
"Isengard Forger",All Blocks (PC),Any,3,0.3333,0.0074,Unknown,0.38
"Make Haste",Movie Block (PC),1,1,1.0000,0.0036,Unknown,0.09
"Make Haste",Movie Block (PC),Any,1,1.0000,0.0036,Unknown,0.09
"Make Haste",All Blocks (PC),Any,1,1.0000,0.0025,Unknown,0.13
"Song of the Shire",Movie Block (PC),2,1,1.0000,0.0036,Unknown,0.09
"Song of the Shire",Movie Block (PC),Any,1,1.0000,0.0036,Unknown,0.09
"Song of the Shire",All Blocks (PC),Any,1,1.0000,0.0025,Unknown,0.13
"•Unferth, Grima's Bodyguard",Movie Block (PC),2,1,1.0000,0.0036,Unknown,0.09
"•Unferth, Grima's Bodyguard",Movie Block (PC),Any,1,1.0000,0.0036,Unknown,0.09
"•Unferth, Grima's Bodyguard",All Blocks (PC),Any,1,1.0000,0.0025,Unknown,0.13
"Crack Into Rubble",Movie Block (PC),4,1,1.0000,0.0036,Unknown,0.09
"Crack Into Rubble",Movie Block (PC),Any,1,1.0000,0.0036,Unknown,0.09
"Crack Into Rubble",All Blocks (PC),Any,1,1.0000,0.0025,Unknown,0.13
"Lorien Guardian",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"Lorien Guardian",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Lorien Guardian",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"They Sang as They Slew",Movie Block (PC),1,1,0.0000,0.0036,Unknown,0.09
"They Sang as They Slew",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"They Sang as They Slew",Movie Block (PC),Any,2,0.0000,0.0072,Unknown,0.17
"They Sang as They Slew",All Blocks (PC),Any,2,0.0000,0.0049,Unknown,0.25
"Southron Bow",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"Southron Bow",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Southron Bow",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"Easterling Infantry",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"Easterling Infantry",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Easterling Infantry",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"Rapid Fire",Movie Block (PC),3,1,0.0000,0.0036,Unknown,0.09
"Rapid Fire",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Rapid Fire",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"A Grey Ship",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"A Grey Ship",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"A Grey Ship",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"•Heavy Axeman",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"•Heavy Axeman",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"•Heavy Axeman",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"•Theoden, Leader of Spears",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"•Theoden, Leader of Spears",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"•Theoden, Leader of Spears",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"Rivendell Valley",Fellowship Block (PC),Site,4,0.7500,0.0417,2.47,2.47
"Rivendell Valley",All Blocks (PC),Site,4,0.7500,0.0099,1.62,1.62
"Great Chasm",Fellowship Block (PC),Site,13,0.6154,0.1354,8.01,8.01
"Great Chasm",All Blocks (PC),Site,13,0.6154,0.0320,5.25,5.25
"Brown Lands",Fellowship Block (PC),Site,13,0.5385,0.1354,8.01,8.01
"Brown Lands",All Blocks (PC),Site,13,0.5385,0.0320,5.25,5.25
"Goblin Marksman",Fellowship Block (PC),4,13,0.6154,0.1354,Unknown,1.25
"Goblin Marksman",Fellowship Block (PC),Any,13,0.6154,0.1354,Unknown,1.25
"Goblin Marksman",All Blocks (PC),Any,13,0.6154,0.0320,Unknown,1.64
"Goblin Domain",Fellowship Block (PC),1,2,0.5000,0.0208,Unknown,0.19
"Goblin Domain",Fellowship Block (PC),2,9,0.5556,0.0938,Unknown,0.87
"Goblin Domain",Fellowship Block (PC),Any,11,0.5455,0.1146,Unknown,1.06
"Goblin Domain",All Blocks (PC),Any,11,0.5455,0.0271,Unknown,1.38
"•Archer Commander",Fellowship Block (PC),1,1,1.0000,0.0104,Unknown,0.10
"•Archer Commander",Fellowship Block (PC),2,9,0.5556,0.0938,Unknown,0.87
"•Archer Commander",Fellowship Block (PC),3,1,1.0000,0.0104,Unknown,0.10
"•Archer Commander",Fellowship Block (PC),4,1,0.0000,0.0104,Unknown,0.10
"•Archer Commander",Fellowship Block (PC),Any,12,0.5833,0.1250,Unknown,1.15
"•Archer Commander",All Blocks (PC),Any,12,0.5833,0.0296,Unknown,1.51
"Moria Archer Troop",Fellowship Block (PC),3,1,1.0000,0.0104,Unknown,0.10
"Moria Archer Troop",Fellowship Block (PC),4,11,0.5455,0.1146,Unknown,1.06
"Moria Archer Troop",Fellowship Block (PC),Any,12,0.5833,0.1250,Unknown,1.15
"Moria Archer Troop",All Blocks (PC),Any,12,0.5833,0.0296,Unknown,1.51
"Bitter Hatred",Fellowship Block (PC),1,1,1.0000,0.0104,Unknown,0.10
"Bitter Hatred",Fellowship Block (PC),3,1,1.0000,0.0104,Unknown,0.10
"Bitter Hatred",Fellowship Block (PC),Any,2,1.0000,0.0208,Unknown,0.19
"Bitter Hatred",All Blocks (PC),Any,2,1.0000,0.0049,Unknown,0.25
"Midgewater Moors",Fellowship Block (PC),Site,6,0.5000,0.0625,3.70,3.70
"Midgewater Moors",All Blocks (PC),Site,6,0.5000,0.0148,2.43,2.43
"Verily I Come",Fellowship Block (PC),1,1,0.0000,0.0104,Unknown,0.10
"Verily I Come",Fellowship Block (PC),2,3,0.3333,0.0313,Unknown,0.29
"Verily I Come",Fellowship Block (PC),Any,4,0.2500,0.0417,Unknown,0.38
"Verily I Come",Movie Block (PC),1,1,0.0000,0.0036,Unknown,0.09
"Verily I Come",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Verily I Come",All Blocks (PC),Any,5,0.2000,0.0123,Unknown,0.63
"•Streaming to the Field",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"•Streaming to the Field",Movie Block (PC),3,3,0.6667,0.0108,Unknown,0.26
"•Streaming to the Field",Movie Block (PC),4,2,0.0000,0.0072,Unknown,0.17
"•Streaming to the Field",Movie Block (PC),Any,6,0.3333,0.0216,Unknown,0.52
"•Streaming to the Field",All Blocks (PC),Any,6,0.3333,0.0148,Unknown,0.75
"•Gothmog, Morgul Commander",Movie Block (PC),1,1,1.0000,0.0036,Unknown,0.09
"•Gothmog, Morgul Commander",Movie Block (PC),2,4,0.2500,0.0144,Unknown,0.35
"•Gothmog, Morgul Commander",Movie Block (PC),3,1,1.0000,0.0036,Unknown,0.09
"•Gothmog, Morgul Commander",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"•Gothmog, Morgul Commander",Movie Block (PC),Any,7,0.4286,0.0252,Unknown,0.61
"•Gothmog, Morgul Commander",All Blocks (PC),Any,7,0.4286,0.0172,Unknown,0.88
"Morgul Lurker",Movie Block (PC),3,1,1.0000,0.0036,Unknown,0.09
"Morgul Lurker",Movie Block (PC),4,5,0.2000,0.0180,Unknown,0.44
"Morgul Lurker",Movie Block (PC),Any,6,0.3333,0.0216,Unknown,0.52
"Morgul Lurker",All Blocks (PC),Any,6,0.3333,0.0148,Unknown,0.75
"Morgul Ambusher",Movie Block (PC),3,2,0.5000,0.0072,Unknown,0.17
"Morgul Ambusher",Movie Block (PC),4,6,0.1667,0.0216,Unknown,0.52
"Morgul Ambusher",Movie Block (PC),Any,8,0.2500,0.0288,Unknown,0.70
"Morgul Ambusher",Expanded (PC),3,1,1.0000,0.0313,Unknown,0.46
"Morgul Ambusher",Expanded (PC),Any,1,1.0000,0.0313,Unknown,0.46
"Morgul Ambusher",All Blocks (PC),Any,9,0.3333,0.0222,Unknown,1.13
"Gorgoroth Keeper",Movie Block (PC),4,3,0.0000,0.0108,Unknown,0.26
"Gorgoroth Keeper",Movie Block (PC),Any,3,0.0000,0.0108,Unknown,0.26
"Gorgoroth Keeper",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"•Troop Tower",Movie Block (PC),3,3,0.0000,0.0108,Unknown,0.26
"•Troop Tower",Movie Block (PC),Any,3,0.0000,0.0108,Unknown,0.26
"•Troop Tower",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"Olog-hai of Mordor",Movie Block (PC),4,3,0.0000,0.0108,Unknown,0.26
"Olog-hai of Mordor",Movie Block (PC),Any,3,0.0000,0.0108,Unknown,0.26
"Olog-hai of Mordor",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"Out of Darkness",Movie Block (PC),2,3,0.0000,0.0108,Unknown,0.26
"Out of Darkness",Movie Block (PC),Any,3,0.0000,0.0108,Unknown,0.26
"Out of Darkness",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"Gorgoroth Officer",Movie Block (PC),4,3,0.0000,0.0108,Unknown,0.26
"Gorgoroth Officer",Movie Block (PC),Any,3,0.0000,0.0108,Unknown,0.26
"Gorgoroth Officer",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"Memory of Many Things",Movie Block (PC),4,3,0.0000,0.0108,Unknown,0.26
"Memory of Many Things",Movie Block (PC),Any,3,0.0000,0.0108,Unknown,0.26
"Memory of Many Things",Fellowship Block (PC),1,1,0.0000,0.0104,Unknown,0.10
"Memory of Many Things",Fellowship Block (PC),2,3,0.3333,0.0313,Unknown,0.29
"Memory of Many Things",Fellowship Block (PC),Any,4,0.2500,0.0417,Unknown,0.38
"Memory of Many Things",All Blocks (PC),Any,7,0.1429,0.0172,Unknown,0.88
"•Siege Commander",Movie Block (PC),4,3,0.0000,0.0108,Unknown,0.26
"•Siege Commander",Movie Block (PC),Any,3,0.0000,0.0108,Unknown,0.26
"•Siege Commander",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"Gorgoroth Ransacker",Movie Block (PC),4,3,0.0000,0.0108,Unknown,0.26
"Gorgoroth Ransacker",Movie Block (PC),Any,3,0.0000,0.0108,Unknown,0.26
"Gorgoroth Ransacker",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"•Tower Walkway",Movie Block (PC),3,3,0.0000,0.0108,Unknown,0.26
"•Tower Walkway",Movie Block (PC),Any,3,0.0000,0.0108,Unknown,0.26
"•Tower Walkway",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"•Our List of Allies Grows Thin",Movie Block (PC),1,1,1.0000,0.0036,Unknown,0.09
"•Our List of Allies Grows Thin",Movie Block (PC),Any,1,1.0000,0.0036,Unknown,0.09
"•Our List of Allies Grows Thin",All Blocks (PC),Any,1,1.0000,0.0025,Unknown,0.13
"Warg",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"Warg",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Warg",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"War-warg",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"War-warg",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"War-warg",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"Warg-rider",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"Warg-rider",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Warg-rider",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"Warg-master",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"Warg-master",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Warg-master",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"The Shire Countryside",Movie Block (PC),1,1,0.0000,0.0036,Unknown,0.09
"The Shire Countryside",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"The Shire Countryside",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"The Shire Countryside",Movie Block (PC),Any,3,0.0000,0.0108,Unknown,0.26
"The Shire Countryside",All Blocks (PC),Any,3,0.0000,0.0074,Unknown,0.38
"Isengard Rider",Movie Block (PC),3,1,0.0000,0.0036,Unknown,0.09
"Isengard Rider",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Isengard Rider",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"Isengard Scout Troop",Movie Block (PC),3,1,0.0000,0.0036,Unknown,0.09
"Isengard Scout Troop",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Isengard Scout Troop",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"•Sharku, Warg-captain",Movie Block (PC),3,1,0.0000,0.0036,Unknown,0.09
"•Sharku, Warg-captain",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"•Sharku, Warg-captain",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"•Foul Horde",Movie Block (PC),4,1,0.0000,0.0036,Unknown,0.09
"•Foul Horde",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"•Foul Horde",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"Isengard Flanker",Movie Block (PC),2,1,0.0000,0.0036,Unknown,0.09
"Isengard Flanker",Movie Block (PC),Any,1,0.0000,0.0036,Unknown,0.09
"Isengard Flanker",All Blocks (PC),Any,1,0.0000,0.0025,Unknown,0.13
"•Smeagol, Bearer of Great Secrets",Movie Block (PC),Ring Bearer,2,0.5000,0.0072,0.10,0.10
"•Smeagol, Bearer of Great Secrets",Expanded (PC),Ring Bearer,1,0.0000,0.0313,0.41,0.41
"•Smeagol, Bearer of Great Secrets",All Blocks (PC),Ring Bearer,3,0.3333,0.0074,0.22,0.22
"One of You Must Do This",Movie Block (PC),3,3,0.6667,0.0108,Unknown,0.26
"One of You Must Do This",Movie Block (PC),Any,3,0.6667,0.0108,Unknown,0.26
"One of You Must Do This",Fellowship Block (PC),2,2,0.0000,0.0208,Unknown,0.19
"One of You Must Do This",Fellowship Block (PC),Any,2,0.0000,0.0208,Unknown,0.19
"One of You Must Do This",All Blocks (PC),Any,5,0.4000,0.0123,Unknown,0.63
"•Ring of Rancor",Movie Block (PC),2,2,1.0000,0.0072,Unknown,0.17
"•Ring of Rancor",Movie Block (PC),3,1,0.0000,0.0036,Unknown,0.09
"•Ring of Rancor",Movie Block (PC),Any,3,0.6667,0.0108,Unknown,0.26
"•Ring of Rancor",Expanded (PC),1,1,0.0000,0.0313,Unknown,0.46
"•Ring of Rancor",Expanded (PC),Any,1,0.0000,0.0313,Unknown,0.46
"•Ring of Rancor",All Blocks (PC),Any,4,0.5000,0.0099,Unknown,0.50
"•We Hates Them",Movie Block (PC),1,2,0.5000,0.0072,Unknown,0.17
"•We Hates Them",Movie Block (PC),Any,2,0.5000,0.0072,Unknown,0.17
"•We Hates Them",All Blocks (PC),Any,2,0.5000,0.0049,Unknown,0.25
"Clever Hobbits",Movie Block (PC),2,2,0.5000,0.0072,Unknown,0.17
"Clever Hobbits",Movie Block (PC),Any,2,0.5000,0.0072,Unknown,0.17
"Clever Hobbits",Expanded (PC),2,1,0.0000,0.0313,Unknown,0.46
"Clever Hobbits",Expanded (PC),Any,1,0.0000,0.0313,Unknown,0.46
"Clever Hobbits",All Blocks (PC),Any,3,0.3333,0.0074,Unknown,0.38
"Mastered By Madness",Movie Block (PC),1,2,1.0000,0.0072,Unknown,0.17
"Mastered By Madness",Movie Block (PC),Any,2,1.0000,0.0072,Unknown,0.17
"Mastered By Madness",All Blocks (PC),Any,2,1.0000,0.0049,Unknown,0.25
"•Glamdring, Elven Blade",Movie Block (PC),1,2,1.0000,0.0072,Unknown,0.17
"•Glamdring, Elven Blade",Movie Block (PC),Any,2,1.0000,0.0072,Unknown,0.17
"•Glamdring, Elven Blade",All Blocks (PC),Any,2,1.0000,0.0049,Unknown,0.25
"•Ulaire Nelya, Assailing Minion",Movie Block (PC),1,2,1.0000,0.0072,Unknown,0.17
"•Ulaire Nelya, Assailing Minion",Movie Block (PC),Any,2,1.0000,0.0072,Unknown,0.17
"•Ulaire Nelya, Assailing Minion",All Blocks (PC),Any,2,1.0000,0.0049,Unknown,0.25
"•Pippin's Dagger",Movie Block (PC),1,13,0.5385,0.0468,Unknown,1.14
"•Pippin's Dagger",Movie Block (PC),Any,13,0.5385,0.0468,Unknown,1.14
"•Pippin's Dagger",All Blocks (PC),Any,13,0.5385,0.0320,Unknown,1.64
"Practically Everyone Was Invited",Movie Block (PC),2,13,0.5385,0.0468,Unknown,1.14
"Practically Everyone Was Invited",Movie Block (PC),4,1,1.0000,0.0036,Unknown,0.09
"Practically Everyone Was Invited",Movie Block (PC),Any,14,0.5714,0.0504,Unknown,1.22
"Practically Everyone Was Invited",Fellowship Block (PC),1,3,0.6667,0.0313,Unknown,0.29
