ID,Type,Fellowship Win Rate,Fellowship Games Played,Fellowship Rating,Movie Win Rate,Movie Games Played,Movie Rating,Expanded Win Rate,Expanded Games Played,Expanded Rating
Parry, drawDeck,,1,Unplayed,,2,Unplayed,,2,Unplayed
Let Them Come, drawDeck,,1,Unplayed,,,N/A,,,N/A
Massing in the East, drawDeck,,1,Unplayed,,,N/A,0.6666666666666666,3,Sleeper or Niche Power Picks
Stand Against Darkness, drawDeck,1,1,Unplayed,0.5701492537313433,335,High Play Rate with Average Strength,0.25,8,Trash
1_316*, drawDeck,,1,Unplayed,0.3333333333333333,3,Unplayed,,,N/A
3_42*, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_337*, site,1,1,Unplayed,,,N/A,,,N/A
1_344*, site,1,1,Unplayed,,,N/A,,,N/A
Gimli's Battle Axe , drawDeck,1,1,Unplayed,,,N/A,0.75,4,Sleeper or Niche Power Picks
1_83*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
3_58*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
3_59*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
3_60*, drawDeck,1,1,Unplayed,0.5,4,Unplayed,,,N/A
3_61*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
3_63*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
3_65*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
1_234*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
7_319*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
Hide and Seek, drawDeck,0.5,2,Unplayed,,,N/A,,,N/A
Steps of Edoras, site,,,N/A,0.44348576358930114,1159,High Play Rate with Average Strength,,,N/A
West Road, site,,,N/A,0.4980142970611596,1259,High Play Rate with Average Strength,,,N/A
Base of Mindolluin, site,,,N/A,0.5272727272727272,550,High Play Rate with Average Strength,,,N/A
Pelennor Prairie, site,,,N/A,0.45616264294790343,787,High Play Rate with Average Strength,,,N/A
Crashed Gate, site,,,N/A,0.5132275132275133,756,High Play Rate with Average Strength,,,N/A
Minas Tirith Sixth Circle, site,,,N/A,0.5084541062801933,828,High Play Rate with Average Strength,,,N/A
Osgiliath Channel, site,,,N/A,0.539224526600541,1109,High Play Rate with Average Strength,,,N/A
Morgul Vale, site,,,N/A,0.47619047619047616,777,High Play Rate with Average Strength,,,N/A
Dagorlad, site,,,N/A,0.5232945091514143,2404,High Play Rate with Average Strength,,,N/A
Fifth Level, drawDeck,,,N/A,0.423728813559322,118,Average,0.3076923076923077,13,Redeemable
Gothmog: Lieutenant of Morgul, drawDeck,,,N/A,0.46153846153846156,117,Average,0.42857142857142855,14,Average
Faramir: Son of Denethor, drawDeck,,,N/A,0.4924433249370277,794,High Play Rate with Average Strength,0.4659090909090909,88,High Play Rate with Average Strength
Great Hill Troll, drawDeck,,,N/A,0.49714285714285716,350,High Play Rate with Average Strength,0.5714285714285714,7,Low Play Rate with Average Strength
Grond: Hammer of the Underworld, drawDeck,,,N/A,0.4934210526315789,608,High Play Rate with Average Strength,0.42857142857142855,56,High Play Rate with Average Strength
Alcarin: Warrior of Lamedon, drawDeck,,,N/A,0.4083333333333333,120,Average,0.2857142857142857,21,Trash
Citadel of the Stars, drawDeck,,,N/A,0.4898785425101215,741,High Play Rate with Average Strength,0.3333333333333333,18,Redeemable
City Wall, drawDeck,,,N/A,0.4186046511627907,43,Low Play Rate with Average Strength,0.25,16,Trash
Men of Numenor, drawDeck,,,N/A,0.3333333333333333,27,Redeemable,1,1,Unplayed
Stone Tower, drawDeck,,,N/A,0.4974704890387858,593,High Play Rate with Average Strength,0.3333333333333333,3,Redeemable
Turgon: Man of Belfalas, drawDeck,,,N/A,0.42105263157894735,114,Average,0.3333333333333333,3,Redeemable
Garrison of Osgiliath, drawDeck,,,N/A,0.4151624548736462,277,High Play Rate with Average Strength,0.47058823529411764,34,Average
Encirclement, drawDeck,,,N/A,0.4823529411764706,85,Average,0.26666666666666666,15,Trash
Gorgoroth Garrison, drawDeck,,,N/A,0.4444444444444444,9,Low Play Rate with Average Strength,0.2857142857142857,7,Trash
Gorgoroth Pillager, drawDeck,,,N/A,0.4057971014492754,69,Average,0.2857142857142857,7,Trash
Gorgoroth Soldier, drawDeck,,,N/A,0.49767441860465117,215,High Play Rate with Average Strength,0.5,6,Low Play Rate with Average Strength
Gorgoroth Troop, drawDeck,,,N/A,0.4740740740740741,135,High Play Rate with Average Strength,0.5,2,Unplayed
Great Siege-towers, drawDeck,,,N/A,0.4785992217898833,257,High Play Rate with Average Strength,0.4375,16,Average
Tower Walkway, drawDeck,,,N/A,0.4835164835164835,273,High Play Rate with Average Strength,0.4666666666666667,15,Average
Troop Tower, drawDeck,,,N/A,0.47005988023952094,334,High Play Rate with Average Strength,0.42105263157894735,19,Average
Aragorn: Captain of Gondor, drawDeck,,,N/A,0.3971631205673759,141,Redeemable,0.3076923076923077,26,Redeemable
First Level, drawDeck,,,N/A,0.2857142857142857,28,Trash,0.2727272727272727,11,Trash
Gondor Bow, drawDeck,,,N/A,0.4935897435897436,156,High Play Rate with Average Strength,0.2857142857142857,14,Trash
Siege Troop, drawDeck,,,N/A,0.48546511627906974,344,High Play Rate with Average Strength,0.34,50,Redeemable
Their Marching Companies, drawDeck,,,N/A,0.4691358024691358,243,High Play Rate with Average Strength,0.375,8,Redeemable
Troll of Gorgoroth: Abomination of Sauron, drawDeck,,,N/A,0.45320197044334976,203,High Play Rate with Average Strength,0.42857142857142855,14,Average
Fourth Level, drawDeck,,,N/A,0.49390243902439024,164,High Play Rate with Average Strength,0.3076923076923077,13,Redeemable
Garrison of Gondor, drawDeck,,,N/A,0.49818181818181817,275,High Play Rate with Average Strength,0.3103448275862069,29,Redeemable
Imrahil: Prince of Dol Amroth, drawDeck,,,N/A,0.4049586776859504,121,Average,0.3,10,Redeemable
Sixth Level, drawDeck,,,N/A,0.49361702127659574,235,High Play Rate with Average Strength,0.3076923076923077,13,Redeemable
Gorgoroth Agitator, drawDeck,,,N/A,0.5020080321285141,249,High Play Rate with Average Strength,0.4666666666666667,15,Average
Gorgoroth Assassin, drawDeck,,,N/A,0.4756756756756757,370,High Play Rate with Average Strength,0.38461538461538464,26,Redeemable
Narsil: Blade of the Faithful, drawDeck,,,N/A,0.494077834179357,591,High Play Rate with Average Strength,0.3380281690140845,71,Redeemable
Sapling of the White Tree, drawDeck,,,N/A,0.4567404426559356,497,High Play Rate with Average Strength,0.4235294117647059,85,High Play Rate with Average Strength
Scroll of Isildur, drawDeck,,,N/A,0.4750733137829912,682,High Play Rate with Average Strength,0.4228855721393035,201,High Play Rate with Average Strength
Isengard Ruined, site,,,N/A,0.5632065775950668,973,High Play Rate with Average Strength,0.551829268292683,328,High Play Rate with Average Strength
Rohirrim Camp, site,,,N/A,0.466143977191732,1403,High Play Rate with Average Strength,,,N/A
Hall of the Kings, site,,,N/A,0.4924540682414698,3048,High Play Rate with Average Strength,,,N/A
City of the Dead, site,,,N/A,0.49304482225656876,647,High Play Rate with Average Strength,,,N/A
City Gates, site,,,N/A,0.53514526710403,1067,High Play Rate with Average Strength,,,N/A
Minas Tirith Fifth Circle, site,,,N/A,0.5166959578207382,569,High Play Rate with Average Strength,,,N/A
Osgiliath Crossing, site,,,N/A,0.4972462627852085,1271,High Play Rate with Average Strength,,,N/A
Morgulduin, site,,,N/A,0.5084639498432602,1595,High Play Rate with Average Strength,,,N/A
Make Haste, drawDeck,,,N/A,0.8709677419354839,31,Sleeper or Niche Power Picks,0.4375,16,Average
Nine-fingered Frodo and the Ring of Doom, drawDeck,,,N/A,0.5194174757281553,206,High Play Rate with Average Strength,0.28205128205128205,39,Trash
The Tale of the Great Ring, drawDeck,,,N/A,0.5496074232690935,1401,High Play Rate with Average Strength,0.45569620253164556,79,High Play Rate with Average Strength
Treebeard: Keeper of the Watchwood, drawDeck,,,N/A,0.6504424778761062,452,Meta Dominating Power Picks,0.43902439024390244,41,Average
Shelob: Her Ladyship, drawDeck,,,N/A,0.5210727969348659,522,High Play Rate with Average Strength,0.539568345323741,139,High Play Rate with Average Strength
Ulaire Lemenya: Thrall of the One, drawDeck,,,N/A,0.4838709677419355,93,Average,0.2222222222222222,9,Trash
Ulaire Nelya: Thrall of the One, drawDeck,,,N/A,0.5657894736842105,228,High Play Rate with Average Strength,0.2857142857142857,14,Trash
The Number Must Be Few, drawDeck,,,N/A,0.673469387755102,49,Standard Power Picks,0.45454545454545453,33,Average
Grima: Wormtongue, drawDeck,,,N/A,0.5361890694239291,677,High Play Rate with Average Strength,0.43870967741935485,310,High Play Rate with Average Strength
Unferth: Grima's Bodyguard, drawDeck,,,N/A,0.8,35,Sleeper or Niche Power Picks,0.34375,32,Redeemable
Merry: Learned Guide, drawDeck,,,N/A,0.8064516129032258,31,Sleeper or Niche Power Picks,,,N/A
Grown Suddenly Tall, drawDeck,,,N/A,0.562962962962963,270,High Play Rate with Average Strength,0.75,60,Meta Dominating Power Picks
Roll of Thunder, drawDeck,,,N/A,0.5435267857142857,896,High Play Rate with Average Strength,0.5601374570446735,291,High Play Rate with Average Strength
Sting: Baggins Heirloom, drawDeck,,,N/A,0.5135699373695198,479,High Play Rate with Average Strength,0.5405405405405406,37,Average
Lindenroot: Elder Shepherd, drawDeck,,,N/A,0.6537634408602151,465,Meta Dominating Power Picks,0.5882352941176471,34,Average
Grima: Chief Counselor, drawDeck,,,N/A,0.5418994413407822,179,High Play Rate with Average Strength,0.2857142857142857,14,Trash
Isengard Flanker, drawDeck,,,N/A,0.782608695652174,23,Sleeper or Niche Power Picks,,,N/A
Out of the High Airs, drawDeck,,,N/A,0.5961538461538461,208,High Play Rate with Average Strength,0.3958333333333333,48,Redeemable
Crack Into Rubble, drawDeck,,,N/A,0.6750902527075813,277,Meta Dominating Power Picks,1,1,Unplayed
Enraged, drawDeck,,,N/A,0.6378600823045267,243,Meta Dominating Power Picks,0.4090909090909091,22,Average
Ent Avenger, drawDeck,,,N/A,0.7959183673469388,49,Standard Power Picks,1,1,Unplayed
Ent Horde, drawDeck,,,N/A,0.6472303206997084,343,Meta Dominating Power Picks,0.5918367346938775,98,High Play Rate with Average Strength
Host of Fangorn, drawDeck,,,N/A,0.6684782608695652,184,Meta Dominating Power Picks,0.6288659793814433,97,Meta Dominating Power Picks
Quickbeam: Bregalad, drawDeck,,,N/A,0.6544502617801047,191,Meta Dominating Power Picks,0.5602094240837696,191,High Play Rate with Average Strength
Skinbark: Fladrif, drawDeck,,,N/A,0.7026022304832714,269,Meta Dominating Power Picks,0.635593220338983,118,Meta Dominating Power Picks
Gollum: Old Villain, drawDeck,,,N/A,0.6028368794326241,141,Meta Dominating Power Picks,0.5089285714285714,112,High Play Rate with Average Strength
Isengard Plodder, drawDeck,,,N/A,0.72,75,Standard Power Picks,0.6,5,Sleeper or Niche Power Picks
Isengard Tinker, drawDeck,,,N/A,0.6890756302521008,119,Meta Dominating Power Picks,0.5,6,Low Play Rate with Average Strength
Sharku: Vile Marauder, drawDeck,,,N/A,0.8620689655172413,29,Sleeper or Niche Power Picks,,,N/A
Ulaire Toldea: Winged Sentry, drawDeck,,,N/A,0.5673076923076923,208,High Play Rate with Average Strength,0.3111111111111111,45,Redeemable
Morgul Brute, drawDeck,,,N/A,0.5310435931307794,757,High Play Rate with Average Strength,0.44,50,High Play Rate with Average Strength
Morgul Destroyer, drawDeck,,,N/A,0.5227272727272727,440,High Play Rate with Average Strength,0.43902439024390244,41,Average
Ulaire Cantea: Faster Than Winds, drawDeck,,,N/A,0.5315161839863713,587,High Play Rate with Average Strength,0.5974025974025974,308,High Play Rate with Average Strength
Pippin: Wearer of Black and Silver, drawDeck,,,N/A,0.430327868852459,244,High Play Rate with Average Strength,0.5428571428571428,35,Average
Gandalf: Defender of the West, drawDeck,,,N/A,0.627906976744186,86,Standard Power Picks,1,1,Unplayed
Terrible and Evil, drawDeck,,,N/A,0.571994715984148,757,High Play Rate with Average Strength,0.5,262,High Play Rate with Average Strength
Captured by the Ring, drawDeck,,,N/A,0.5405968077723803,1441,High Play Rate with Average Strength,0.542319749216301,319,High Play Rate with Average Strength
Morgul Squealer, drawDeck,,,N/A,0.528023598820059,339,High Play Rate with Average Strength,0.5514018691588785,107,High Play Rate with Average Strength
Ulaire Nertea: Thrall of the One, drawDeck,,,N/A,0.6086956521739131,253,Meta Dominating Power Picks,0.3333333333333333,12,Redeemable
Ulaire Otsea: Thrall of the One, drawDeck,,,N/A,0.5785340314136126,382,High Play Rate with Average Strength,0.5,20,Average
Huorn, drawDeck,,,N/A,0.625,200,Meta Dominating Power Picks,0.6086956521739131,46,Meta Dominating Power Picks
Radagast: The Brown, drawDeck,,,N/A,0.5625790139064475,791,High Play Rate with Average Strength,0.519434628975265,283,High Play Rate with Average Strength
Sent Back, drawDeck,,,N/A,0.5027322404371585,183,High Play Rate with Average Strength,0.5692307692307692,65,High Play Rate with Average Strength
Ithil Stone, drawDeck,,,N/A,0.5010141987829615,986,High Play Rate with Average Strength,0.5,160,High Play Rate with Average Strength
Tom Bombadil: The Master, drawDeck,,,N/A,0.543778801843318,217,High Play Rate with Average Strength,0.5384615384615384,39,Average
Rohirrim Road, site,,,N/A,0.46359223300970875,412,High Play Rate with Average Strength,,,N/A
King's Tent, site,,,N/A,0.5213333333333333,1500,High Play Rate with Average Strength,,,N/A
Pelennor Plain, site,,,N/A,0.47861271676300576,865,High Play Rate with Average Strength,,,N/A
Minas Tirith Seventh Circle, site,,,N/A,0.4684287812041116,681,High Play Rate with Average Strength,,,N/A
Ruined Capitol, site,,,N/A,0.4673668417104276,1333,High Play Rate with Average Strength,,,N/A
Fleet-footed, drawDeck,,,N/A,0.27586206896551724,29,Trash,0.5,2,Unplayed
Hardy Garrison, drawDeck,,,N/A,0.4117647058823529,136,High Play Rate with Average Strength,0.5625,32,Average
Aragorn: Heir of Elendil, drawDeck,,,N/A,0.5404040404040404,198,High Play Rate with Average Strength,1,1,Unplayed
Faramir's Bow, drawDeck,,,N/A,0.40298507462686567,335,High Play Rate with Average Strength,0.5167785234899329,149,High Play Rate with Average Strength
Elven Sword, drawDeck,,,N/A,0.4019607843137255,306,High Play Rate with Average Strength,0.36065573770491804,61,Redeemable
Galadriel: Lady Redeemed, drawDeck,,,N/A,0.5083333333333333,240,High Play Rate with Average Strength,,1,Unplayed
Cirdan: The Shipwright, drawDeck,,,N/A,0.47044917257683216,423,High Play Rate with Average Strength,0.2727272727272727,66,Trash
Faramir: Ithilien Ranger, drawDeck,,,N/A,0.4189189189189189,74,Average,0.5,10,Low Play Rate with Average Strength
Banner of Elbereth, drawDeck,,,N/A,0.4596774193548387,124,Average,,1,Unplayed
Legolas: Fearless Marksman, drawDeck,,,N/A,0.45038167938931295,131,Average,0.6607142857142857,56,Meta Dominating Power Picks
Shadow Between, drawDeck,,,N/A,0.5248407643312102,785,High Play Rate with Average Strength,0.39166666666666666,120,Redeemable
Still Needed, drawDeck,,,N/A,0.4161849710982659,173,High Play Rate with Average Strength,0.3684210526315789,57,Redeemable
Gorgoroth Berserker, drawDeck,,,N/A,0.445,200,High Play Rate with Average Strength,0.29411764705882354,17,Trash
Sleeping Quarters, site,,,N/A,0.5,632,High Play Rate with Average Strength,,,N/A
Osgiliath Fallen, site,,,N/A,0.49171270718232046,181,High Play Rate with Average Strength,,,N/A
Minas Tirith Third Circle, site,,,N/A,0.5118243243243243,592,High Play Rate with Average Strength,,,N/A
Slag Mounds, site,,,N/A,0.44386694386694386,962,High Play Rate with Average Strength,,,N/A
A Light in His Mind, drawDeck,,,N/A,0.5028571428571429,175,High Play Rate with Average Strength,0.45,80,High Play Rate with Average Strength
Leechcraft, drawDeck,,,N/A,0.125,8,Unplayed,0.41379310344827586,58,High Play Rate with Average Strength
Saruman: Black Traitor, drawDeck,,,N/A,0.4095238095238095,105,Average,0.4939759036144578,83,High Play Rate with Average Strength
Saruman's Staff: Wizard's Device, drawDeck,,,N/A,0.4186046511627907,86,Average,0.36,75,Redeemable
Brace of Coneys, drawDeck,,,N/A,0.5321100917431193,109,Average,0.425531914893617,47,High Play Rate with Average Strength
Cliffs of Emyn Muil, drawDeck,,,N/A,0.5967741935483871,186,High Play Rate with Average Strength,0.47619047619047616,21,Average
Frodo's Cloak, drawDeck,,,N/A,0.4576271186440678,59,Average,0.45,20,Average
Mind Your Own Affairs, drawDeck,,,N/A,0.41818181818181815,110,Average,0.42105263157894735,19,Average
Smeagol: Slinker, drawDeck,,,N/A,0.43636363636363634,110,Average,0.5128205128205128,39,Average
Don't Follow the Lights, drawDeck,,,N/A,0.47058823529411764,51,Average,0.7333333333333333,15,Standard Power Picks
Don't Look at Them, drawDeck,,,N/A,0.47398843930635837,173,High Play Rate with Average Strength,0.5098039215686274,153,High Play Rate with Average Strength
Not Listening, drawDeck,,,N/A,0.37735849056603776,53,Redeemable,0.45652173913043476,92,High Play Rate with Average Strength
Sam: Resolute Halfling, drawDeck,,,N/A,0.3333333333333333,51,Redeemable,0.4,5,Low Play Rate with Average Strength
Library of Orthanc, drawDeck,,,N/A,0.2857142857142857,35,Trash,,1,Unplayed
Tower of Ecthelion, site,,,N/A,0.5684931506849316,146,High Play Rate with Average Strength,,,N/A
Pelennor Grassland, site,,,N/A,0.4676258992805755,417,High Play Rate with Average Strength,,,N/A
Northern Ithilien, site,,,N/A,0.5134633240482822,1077,High Play Rate with Average Strength,,,N/A
Final Strike, drawDeck,,,N/A,0.5150753768844221,398,High Play Rate with Average Strength,0.5490196078431373,51,High Play Rate with Average Strength
Gollum: Mad Thing, drawDeck,,,N/A,0.4713375796178344,314,High Play Rate with Average Strength,0.5,16,Average
Arwen: Queen of Elves and Men, drawDeck,,,N/A,0.4319526627218935,338,High Play Rate with Average Strength,0.36923076923076925,65,Redeemable
Desert Lord, drawDeck,,,N/A,0.5229681978798587,566,High Play Rate with Average Strength,0.5230769230769231,65,High Play Rate with Average Strength
Brego, drawDeck,,,N/A,0.4228723404255319,376,High Play Rate with Average Strength,0.5319148936170213,235,High Play Rate with Average Strength
Company of Archers, drawDeck,,,N/A,0.4769585253456221,434,High Play Rate with Average Strength,0.4,35,Average
Promise Keeping, drawDeck,,,N/A,0.4835820895522388,335,High Play Rate with Average Strength,0.4375,48,High Play Rate with Average Strength
Evil-smelling Fens, drawDeck,,,N/A,0.5166270783847982,842,High Play Rate with Average Strength,0.5062240663900415,241,High Play Rate with Average Strength
Gollum: Stinker, drawDeck,,,N/A,0.4774774774774775,666,High Play Rate with Average Strength,0.32075471698113206,53,Redeemable
We Must Have It, drawDeck,,,N/A,0.5043227665706052,347,High Play Rate with Average Strength,0.5510204081632653,49,High Play Rate with Average Strength
Eowyn: Lady of Ithilien, drawDeck,,,N/A,0.4134275618374558,283,High Play Rate with Average Strength,0.5928571428571429,140,High Play Rate with Average Strength
They Stole It, drawDeck,,,N/A,0.48265895953757226,346,High Play Rate with Average Strength,0.46153846153846156,65,High Play Rate with Average Strength
Eowyn's Sword: Dernhelm's Blade, drawDeck,,,N/A,0.4054878048780488,328,High Play Rate with Average Strength,0.48333333333333334,60,High Play Rate with Average Strength
Leowyn, drawDeck,,,N/A,0.42924528301886794,212,High Play Rate with Average Strength,0.48314606741573035,89,High Play Rate with Average Strength
Fat One Wants It, drawDeck,,,N/A,0.5382513661202186,366,High Play Rate with Average Strength,0.4166666666666667,60,High Play Rate with Average Strength
Smeagol: Always Helps, drawDeck,,,N/A,0.5267175572519084,131,Average,0.6136363636363636,44,Meta Dominating Power Picks
Hidden Even From Her, drawDeck,,,N/A,0.5112540192926045,311,High Play Rate with Average Strength,0.4807692307692308,52,High Play Rate with Average Strength
Web, drawDeck,,,N/A,0.4789156626506024,332,High Play Rate with Average Strength,0.4881889763779528,127,High Play Rate with Average Strength
Aiglos, drawDeck,,,N/A,0.5014807502467917,1013,High Play Rate with Average Strength,0.41818181818181815,110,High Play Rate with Average Strength
Nenya: Ring of Adamant, drawDeck,,,N/A,0.5288753799392097,329,High Play Rate with Average Strength,0.5405405405405406,111,High Play Rate with Average Strength
Edoras Hall, site,,,N/A,0.4227941176470588,272,High Play Rate with Average Strength,,,N/A
Minas Tirith Fourth Circle, site,,,N/A,0.41346153846153844,208,High Play Rate with Average Strength,,,N/A
Gorgoroth Keeper, drawDeck,,,N/A,0.4533333333333333,75,Average,0.25,12,Trash
Gorgoroth Swarm, drawDeck,,,N/A,0.4161073825503356,149,High Play Rate with Average Strength,0.3888888888888889,18,Redeemable
Eomer: Third Marshal of Riddermark, drawDeck,,,N/A,0.4375,256,High Play Rate with Average Strength,0.5631067961165048,103,High Play Rate with Average Strength
Eomer's Spear, drawDeck,,,N/A,0.4426877470355731,253,High Play Rate with Average Strength,0.5,140,High Play Rate with Average Strength
Firefoot, drawDeck,,,N/A,0.453125,256,High Play Rate with Average Strength,0.5443786982248521,169,High Play Rate with Average Strength
Rider's Mount, drawDeck,,,N/A,0.40601503759398494,133,High Play Rate with Average Strength,0.41025641025641024,39,Average
Rider's Spear, drawDeck,,,N/A,0.38620689655172413,145,Redeemable,0.48360655737704916,122,High Play Rate with Average Strength
Simbelmyne, drawDeck,,,N/A,0.45643153526970953,241,High Play Rate with Average Strength,0.5185185185185185,108,High Play Rate with Average Strength
Weapon Store, drawDeck,,,N/A,0.3888888888888889,36,Redeemable,0.5714285714285714,7,Low Play Rate with Average Strength
Escape, drawDeck,,,N/A,0.5390625,512,High Play Rate with Average Strength,0.391304347826087,46,Redeemable
Fortress Never Fallen, drawDeck,,,N/A,0.45180722891566266,166,High Play Rate with Average Strength,0.5,136,High Play Rate with Average Strength
Rohirrim Army, drawDeck,,,N/A,0.45652173913043476,92,Average,0.3684210526315789,19,Redeemable
Arrow-slits, drawDeck,,,N/A,0.4594594594594595,185,High Play Rate with Average Strength,0.35714285714285715,28,Redeemable
Dead Marshes, drawDeck,,,N/A,0.3879003558718861,281,Redeemable,0.22580645161290322,31,Trash
Hrethel: Rider of Rohan, drawDeck,,,N/A,0.40522875816993464,153,High Play Rate with Average Strength,,1,Unplayed
Merry's Sword, drawDeck,,,N/A,0.40145985401459855,137,High Play Rate with Average Strength,0.5925925925925926,54,High Play Rate with Average Strength
Rohirrim Guard, drawDeck,,,N/A,0.30434782608695654,23,Redeemable,0.4375,16,Average
Rohirrim Javelin, drawDeck,,,N/A,0.3409090909090909,88,Redeemable,0.36363636363636365,11,Redeemable
Din of Arms, drawDeck,,,N/A,0.4594594594594595,74,Average,0.5,2,Unplayed
Merry: Swordthain, drawDeck,,,N/A,0.3697478991596639,119,Redeemable,0.5844155844155844,77,High Play Rate with Average Strength
Morgai, drawDeck,,,N/A,0.4523809523809524,42,Low Play Rate with Average Strength,0.5,2,Unplayed
Sauron: The Lord of the Rings, drawDeck,,,N/A,0.48576214405360135,597,High Play Rate with Average Strength,0.5598290598290598,234,High Play Rate with Average Strength
Brooding on Tomorrow, drawDeck,,,N/A,0.5473684210526316,190,High Play Rate with Average Strength,0.44025157232704404,159,High Play Rate with Average Strength
Black Marshal, drawDeck,,,N/A,0.6060606060606061,99,Standard Power Picks,0.2857142857142857,7,Trash
